Year,AnnÈe,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
2016,2016,QC,Quebec,QuÈbec,August,Ao˚t,234.4,a,234.4,a
2016,2016,QC,Quebec,QuÈbec,September,Septembre,0.6,a,0.6,a
2017,2017,QC,Quebec,QuÈbec,October,Octobre,29.5,a,29.5,a
2017,2017,QC,Quebec,QuÈbec,November,Novembre,0,a,0,a
2017,2017,QC,Quebec,QuÈbec,April,Avril,10.5,a,10.5,a
2017,2017,QC,Quebec,QuÈbec,May,Mai,311,a,311,a
2017,2017,QC,Quebec,QuÈbec,June,Juin,36988.6,a,36988.6,a
2017,2017,QC,Quebec,QuÈbec,July,Juillet,930.3,a,930.3,a
2017,2017,QC,Quebec,QuÈbec,August,Ao˚t,121.1,a,121.1,a
2017,2017,QC,Quebec,QuÈbec,September,Septembre,0.9,a,0.9,a
2018,2018,QC,Quebec,QuÈbec,October,Octobre,1.4,a,1.4,a
2018,2018,QC,Quebec,QuÈbec,November,Novembre,0,a,0,a
2018,2018,QC,Quebec,QuÈbec,April,Avril,12.7,a,12.7,a
2018,2018,QC,Quebec,QuÈbec,May,Mai,170.4,a,170.4,a
2018,2018,QC,Quebec,QuÈbec,June,Juin,63534.7,a,63534.7,a
2018,2018,QC,Quebec,QuÈbec,July,Juillet,22505.8,a,22505.8,a
2018,2018,QC,Quebec,QuÈbec,August,Ao˚t,31,a,31,a
2018,2018,QC,Quebec,QuÈbec,September,Septembre,4.7,a,4.7,a
2019,2019,QC,Quebec,QuÈbec,October,Octobre,0.5,a,0.5,a
2019,2019,QC,Quebec,QuÈbec,April,Avril,0.1,a,0.1,a
2019,2019,QC,Quebec,QuÈbec,May,Mai,27.6,a,27.6,a
2019,2019,QC,Quebec,QuÈbec,June,Juin,5000.8,a,5000.8,a
2019,2019,QC,Quebec,QuÈbec,July,Juillet,4549,a,4549,a
2019,2019,QC,Quebec,QuÈbec,August,Ao˚t,24.5,a,24.5,a
2019,2019,QC,Quebec,QuÈbec,September,Septembre,1.5,a,1.5,a
1990,1990,SK,Saskatchewan,Saskatchewan,October,Octobre,51.76,a,51.76,a
1990,1990,SK,Saskatchewan,Saskatchewan,March,Mars,0.02,a,0.02,a
1990,1990,SK,Saskatchewan,Saskatchewan,April,Avril,124.92,a,124.92,a
1990,1990,SK,Saskatchewan,Saskatchewan,May,Mai,689.1663161,a,689.1663161,a
1990,1990,SK,Saskatchewan,Saskatchewan,June,Juin,17430.36934,a,17430.36934,a
1990,1990,SK,Saskatchewan,Saskatchewan,July,Juillet,36262.83544,a,36262.83544,a
1990,1990,SK,Saskatchewan,Saskatchewan,August,Ao˚t,161417.1571,a,161417.1571,a
1990,1990,SK,Saskatchewan,Saskatchewan,September,Septembre,79.45,a,79.45,a
1991,1991,SK,Saskatchewan,Saskatchewan,January,Janvier,0.02,a,0.02,a
1991,1991,SK,Saskatchewan,Saskatchewan,October,Octobre,493.46,a,493.46,a
1991,1991,SK,Saskatchewan,Saskatchewan,November,Novembre,3.45,a,3.45,a
1991,1991,SK,Saskatchewan,Saskatchewan,December,DÈcembre,0.08,a,0.08,a
1991,1991,SK,Saskatchewan,Saskatchewan,March,Mars,0.5,a,0.5,a
1991,1991,SK,Saskatchewan,Saskatchewan,April,Avril,4438.4,a,4438.4,a
1991,1991,SK,Saskatchewan,Saskatchewan,May,Mai,882.61,a,882.61,a
1991,1991,SK,Saskatchewan,Saskatchewan,June,Juin,713.52,a,713.52,a
1991,1991,SK,Saskatchewan,Saskatchewan,July,Juillet,43178.17,a,43178.17,a
1991,1991,SK,Saskatchewan,Saskatchewan,August,Ao˚t,148441.32,a,148441.32,a
1991,1991,SK,Saskatchewan,Saskatchewan,September,Septembre,23.58,a,23.58,a
1992,1992,SK,Saskatchewan,Saskatchewan,October,Octobre,228.9,a,228.9,a
1992,1992,SK,Saskatchewan,Saskatchewan,November,Novembre,0.02,a,0.02,a
1992,1992,SK,Saskatchewan,Saskatchewan,March,Mars,1.85,a,1.85,a
1992,1992,SK,Saskatchewan,Saskatchewan,April,Avril,663.87,a,663.87,a
1992,1992,SK,Saskatchewan,Saskatchewan,May,Mai,5248.6,a,5248.6,a
1992,1992,SK,Saskatchewan,Saskatchewan,June,Juin,48404.86,a,48404.86,a
1992,1992,SK,Saskatchewan,Saskatchewan,July,Juillet,26474.31,a,26474.31,a
1992,1992,SK,Saskatchewan,Saskatchewan,August,Ao˚t,16697.33,a,16697.33,a
1992,1992,SK,Saskatchewan,Saskatchewan,September,Septembre,36.65,a,36.65,a
1993,1993,SK,Saskatchewan,Saskatchewan,January,Janvier,0.12,a,0.12,a
1993,1993,SK,Saskatchewan,Saskatchewan,October,Octobre,0.21,a,0.21,a
1993,1993,SK,Saskatchewan,Saskatchewan,November,Novembre,0.21,a,0.21,a
1993,1993,SK,Saskatchewan,Saskatchewan,February,FÈvrier,0.01,a,0.01,a
1993,1993,SK,Saskatchewan,Saskatchewan,March,Mars,1010.37,a,1010.37,a
1993,1993,SK,Saskatchewan,Saskatchewan,April,Avril,6353.38,a,6353.38,a
1993,1993,SK,Saskatchewan,Saskatchewan,May,Mai,352914.02,a,352914.02,a
1993,1993,SK,Saskatchewan,Saskatchewan,June,Juin,179581.19,a,179581.19,a
1993,1993,SK,Saskatchewan,Saskatchewan,July,Juillet,68320.54,a,68320.54,a
1993,1993,SK,Saskatchewan,Saskatchewan,August,Ao˚t,3.37,a,3.37,a
1993,1993,SK,Saskatchewan,Saskatchewan,September,Septembre,16.42,a,16.42,a
1994,1994,SK,Saskatchewan,Saskatchewan,January,Janvier,0.01,a,0.01,a
1994,1994,SK,Saskatchewan,Saskatchewan,October,Octobre,14.3,a,14.3,a
1994,1994,SK,Saskatchewan,Saskatchewan,March,Mars,0.25,a,0.25,a
1994,1994,SK,Saskatchewan,Saskatchewan,April,Avril,219.19,a,219.19,a
1994,1994,SK,Saskatchewan,Saskatchewan,May,Mai,1740.24,a,1740.24,a
1994,1994,SK,Saskatchewan,Saskatchewan,June,Juin,585282.82,a,585282.82,a
1994,1994,SK,Saskatchewan,Saskatchewan,July,Juillet,175084.31,a,175084.31,a
1994,1994,SK,Saskatchewan,Saskatchewan,August,Ao˚t,64365.01,a,64365.01,a
1994,1994,SK,Saskatchewan,Saskatchewan,September,Septembre,19313.32,a,19313.32,a
1995,1995,SK,Saskatchewan,Saskatchewan,October,Octobre,1.2,a,1.2,a
1995,1995,SK,Saskatchewan,Saskatchewan,November,Novembre,18.6,a,18.6,a
1995,1995,SK,Saskatchewan,Saskatchewan,December,DÈcembre,0.05,a,0.05,a
1995,1995,SK,Saskatchewan,Saskatchewan,April,Avril,85.13,a,85.13,a
1995,1995,SK,Saskatchewan,Saskatchewan,May,Mai,1125484.31,a,1125484.31,a
1995,1995,SK,Saskatchewan,Saskatchewan,June,Juin,518604.27,a,518604.27,a
1995,1995,SK,Saskatchewan,Saskatchewan,July,Juillet,4129.99,a,4129.99,a
1995,1995,SK,Saskatchewan,Saskatchewan,August,Ao˚t,99.54,a,99.54,a
1995,1995,SK,Saskatchewan,Saskatchewan,September,Septembre,10.8,a,10.8,a
1996,1996,SK,Saskatchewan,Saskatchewan,January,Janvier,0.1,a,0.1,a
1996,1996,SK,Saskatchewan,Saskatchewan,October,Octobre,0.53,a,0.53,a
1996,1996,SK,Saskatchewan,Saskatchewan,February,FÈvrier,0.01,a,0.01,a
1996,1996,SK,Saskatchewan,Saskatchewan,April,Avril,9.47,a,9.47,a
1996,1996,SK,Saskatchewan,Saskatchewan,May,Mai,526.02,a,526.02,a
1996,1996,SK,Saskatchewan,Saskatchewan,June,Juin,5253.45,a,5253.45,a
1996,1996,SK,Saskatchewan,Saskatchewan,July,Juillet,6884.13,a,6884.13,a
1996,1996,SK,Saskatchewan,Saskatchewan,August,Ao˚t,312.26,a,312.26,a
1996,1996,SK,Saskatchewan,Saskatchewan,September,Septembre,1.02,a,1.02,a
1997,1997,SK,Saskatchewan,Saskatchewan,October,Octobre,0.14,a,0.14,a
1997,1997,SK,Saskatchewan,Saskatchewan,April,Avril,70.45,a,70.45,a
1997,1997,SK,Saskatchewan,Saskatchewan,May,Mai,1345.17,a,1345.17,a
1997,1997,SK,Saskatchewan,Saskatchewan,June,Juin,569.45,a,569.45,a
1997,1997,SK,Saskatchewan,Saskatchewan,July,Juillet,1197.25,a,1197.25,a
1997,1997,SK,Saskatchewan,Saskatchewan,August,Ao˚t,685.64,a,685.64,a
1997,1997,SK,Saskatchewan,Saskatchewan,September,Septembre,8.81,a,8.81,a
1998,1998,SK,Saskatchewan,Saskatchewan,October,Octobre,24.61,a,24.61,a
1998,1998,SK,Saskatchewan,Saskatchewan,December,DÈcembre,0.5,a,0.5,a
1998,1998,SK,Saskatchewan,Saskatchewan,April,Avril,5319.95,a,5319.95,a
1998,1998,SK,Saskatchewan,Saskatchewan,May,Mai,207488.9,a,207488.9,a
1998,1998,SK,Saskatchewan,Saskatchewan,June,Juin,169808.05,a,169808.05,a
1998,1998,SK,Saskatchewan,Saskatchewan,July,Juillet,201841.59,a,201841.59,a
1998,1998,SK,Saskatchewan,Saskatchewan,August,Ao˚t,453815.75,a,453815.75,a
1998,1998,SK,Saskatchewan,Saskatchewan,September,Septembre,396.87,a,396.87,a
1999,1999,SK,Saskatchewan,Saskatchewan,October,Octobre,14.19,a,14.19,a
1999,1999,SK,Saskatchewan,Saskatchewan,November,Novembre,32.08,a,32.08,a
1999,1999,SK,Saskatchewan,Saskatchewan,March,Mars,1,a,1,a
1999,1999,SK,Saskatchewan,Saskatchewan,April,Avril,802.7,a,802.7,a
1999,1999,SK,Saskatchewan,Saskatchewan,May,Mai,24794.86,a,24794.86,a
1999,1999,SK,Saskatchewan,Saskatchewan,June,Juin,17383.81,a,17383.81,a
1999,1999,SK,Saskatchewan,Saskatchewan,July,Juillet,134075.4,a,134075.4,a
1999,1999,SK,Saskatchewan,Saskatchewan,August,Ao˚t,3715.8,a,3715.8,a
1999,1999,SK,Saskatchewan,Saskatchewan,September,Septembre,0.4,a,0.4,a
2000,2000,SK,Saskatchewan,Saskatchewan,Unspecified,IndÈterminÈ,0.1,a,0.1,a
2000,2000,SK,Saskatchewan,Saskatchewan,January,Janvier,0.3,a,0.3,a
2000,2000,SK,Saskatchewan,Saskatchewan,October,Octobre,65.51,a,65.51,a
2000,2000,SK,Saskatchewan,Saskatchewan,March,Mars,8.1,a,8.1,a
2000,2000,SK,Saskatchewan,Saskatchewan,April,Avril,1473.19,a,1473.19,a
2000,2000,SK,Saskatchewan,Saskatchewan,May,Mai,2227.4,a,2227.4,a
2000,2000,SK,Saskatchewan,Saskatchewan,June,Juin,74530.3,a,74530.3,a
2000,2000,SK,Saskatchewan,Saskatchewan,July,Juillet,57316.57,a,57316.57,a
2000,2000,SK,Saskatchewan,Saskatchewan,August,Ao˚t,5162.1,a,5162.1,a
2000,2000,SK,Saskatchewan,Saskatchewan,September,Septembre,22.6,a,22.6,a
2001,2001,SK,Saskatchewan,Saskatchewan,January,Janvier,0.03,a,0.03,a
2001,2001,SK,Saskatchewan,Saskatchewan,October,Octobre,1539.46,a,1539.46,a
2001,2001,SK,Saskatchewan,Saskatchewan,February,FÈvrier,0.01,a,0.01,a
2001,2001,SK,Saskatchewan,Saskatchewan,March,Mars,0.11,a,0.11,a
2001,2001,SK,Saskatchewan,Saskatchewan,April,Avril,23835.68,a,23835.68,a
2001,2001,SK,Saskatchewan,Saskatchewan,May,Mai,12981.85,a,12981.85,a
2001,2001,SK,Saskatchewan,Saskatchewan,June,Juin,146380.92,a,146380.92,a
2001,2001,SK,Saskatchewan,Saskatchewan,July,Juillet,7511.6,a,7511.6,a
2001,2001,SK,Saskatchewan,Saskatchewan,August,Ao˚t,10545.47,a,10545.47,a
2001,2001,SK,Saskatchewan,Saskatchewan,September,Septembre,633.29,a,633.29,a
2002,2002,SK,Saskatchewan,Saskatchewan,Unspecified,IndÈterminÈ,0.85,a,0.85,a
2002,2002,SK,Saskatchewan,Saskatchewan,January,Janvier,0.5,a,0.5,a
2002,2002,SK,Saskatchewan,Saskatchewan,October,Octobre,0.01,a,0.01,a
2002,2002,SK,Saskatchewan,Saskatchewan,February,FÈvrier,0.03,a,0.03,a
2002,2002,SK,Saskatchewan,Saskatchewan,March,Mars,0.82,a,0.82,a
2002,2002,SK,Saskatchewan,Saskatchewan,April,Avril,663.15,a,663.15,a
2002,2002,SK,Saskatchewan,Saskatchewan,May,Mai,156593.03,a,156593.03,a
2002,2002,SK,Saskatchewan,Saskatchewan,June,Juin,689216.79,a,689216.79,a
2002,2002,SK,Saskatchewan,Saskatchewan,July,Juillet,33099.18,a,33099.18,a
2002,2002,SK,Saskatchewan,Saskatchewan,August,Ao˚t,7.56,a,7.56,a
2002,2002,SK,Saskatchewan,Saskatchewan,September,Septembre,28.12,a,28.12,a
2003,2003,SK,Saskatchewan,Saskatchewan,October,Octobre,491.7,a,491.7,a
2003,2003,SK,Saskatchewan,Saskatchewan,April,Avril,642.79,a,642.79,a
2003,2003,SK,Saskatchewan,Saskatchewan,May,Mai,10328.79,a,10328.79,a
2003,2003,SK,Saskatchewan,Saskatchewan,June,Juin,22176.36,a,22176.36,a
2003,2003,SK,Saskatchewan,Saskatchewan,July,Juillet,41836.22,a,41836.22,a
2003,2003,SK,Saskatchewan,Saskatchewan,August,Ao˚t,49033.76,a,49033.76,a
2003,2003,SK,Saskatchewan,Saskatchewan,September,Septembre,1154.13,a,1154.13,a
2004,2004,SK,Saskatchewan,Saskatchewan,October,Octobre,1.8,a,1.8,a
2004,2004,SK,Saskatchewan,Saskatchewan,November,Novembre,3,a,3,a
2004,2004,SK,Saskatchewan,Saskatchewan,February,FÈvrier,20.1,a,20.1,a
2004,2004,SK,Saskatchewan,Saskatchewan,March,Mars,30,a,30,a
2004,2004,SK,Saskatchewan,Saskatchewan,April,Avril,324.8,a,324.8,a
2004,2004,SK,Saskatchewan,Saskatchewan,May,Mai,315.82,a,315.82,a
2004,2004,SK,Saskatchewan,Saskatchewan,June,Juin,6550.35,a,6550.35,a
2004,2004,SK,Saskatchewan,Saskatchewan,July,Juillet,246199.01,a,246199.01,a
2004,2004,SK,Saskatchewan,Saskatchewan,August,Ao˚t,4633.68,a,4633.68,a
2004,2004,SK,Saskatchewan,Saskatchewan,September,Septembre,53.05,a,53.05,a
2005,2005,SK,Saskatchewan,Saskatchewan,October,Octobre,250,a,250,a
2005,2005,SK,Saskatchewan,Saskatchewan,April,Avril,567.85,a,567.85,a
2005,2005,SK,Saskatchewan,Saskatchewan,May,Mai,3842.34,a,3842.34,a
2005,2005,SK,Saskatchewan,Saskatchewan,June,Juin,40423.64,a,40423.64,a
2005,2005,SK,Saskatchewan,Saskatchewan,July,Juillet,168588.02,a,168588.02,a
2005,2005,SK,Saskatchewan,Saskatchewan,August,Ao˚t,101.45,a,101.45,a
2005,2005,SK,Saskatchewan,Saskatchewan,September,Septembre,0.16,a,0.16,a
2006,2006,SK,Saskatchewan,Saskatchewan,January,Janvier,11974.04,a,11974.04,a
2006,2006,SK,Saskatchewan,Saskatchewan,October,Octobre,4.2,a,4.2,a
2006,2006,SK,Saskatchewan,Saskatchewan,November,Novembre,37.61,a,37.61,a
2006,2006,SK,Saskatchewan,Saskatchewan,December,DÈcembre,5.57,a,5.57,a
2006,2006,SK,Saskatchewan,Saskatchewan,February,FÈvrier,57922.37,a,57922.37,a
2006,2006,SK,Saskatchewan,Saskatchewan,March,Mars,273638.2,a,273638.2,a
2006,2006,SK,Saskatchewan,Saskatchewan,April,Avril,87897.62,a,87897.62,a
2006,2006,SK,Saskatchewan,Saskatchewan,May,Mai,1708.24,a,1708.24,a
2006,2006,SK,Saskatchewan,Saskatchewan,June,Juin,405613.53,a,405613.53,a
2006,2006,SK,Saskatchewan,Saskatchewan,July,Juillet,32516.1,a,32516.1,a
2006,2006,SK,Saskatchewan,Saskatchewan,August,Ao˚t,319933.64,a,319933.64,a
2006,2006,SK,Saskatchewan,Saskatchewan,September,Septembre,12475.42,a,12475.42,a
2007,2007,SK,Saskatchewan,Saskatchewan,October,Octobre,0.1,a,0.1,a
2007,2007,SK,Saskatchewan,Saskatchewan,April,Avril,383.36,a,383.36,a
2007,2007,SK,Saskatchewan,Saskatchewan,May,Mai,8735.41,a,8735.41,a
2007,2007,SK,Saskatchewan,Saskatchewan,June,Juin,126234.03,a,126234.03,a
2007,2007,SK,Saskatchewan,Saskatchewan,July,Juillet,76049.07,a,76049.07,a
2007,2007,SK,Saskatchewan,Saskatchewan,August,Ao˚t,1471.13,a,1471.13,a
2007,2007,SK,Saskatchewan,Saskatchewan,September,Septembre,0.02,a,0.02,a
2008,2008,SK,Saskatchewan,Saskatchewan,October,Octobre,289.8,a,289.8,a
2008,2008,SK,Saskatchewan,Saskatchewan,April,Avril,1037.82,a,1037.82,a
2008,2008,SK,Saskatchewan,Saskatchewan,May,Mai,13013.5,a,13013.5,a
2008,2008,SK,Saskatchewan,Saskatchewan,June,Juin,773251.75,a,773251.75,a
2008,2008,SK,Saskatchewan,Saskatchewan,July,Juillet,314686.85,a,314686.85,a
2008,2008,SK,Saskatchewan,Saskatchewan,August,Ao˚t,27878.42,a,27878.42,a
2008,2008,SK,Saskatchewan,Saskatchewan,September,Septembre,19.09,a,19.09,a
2009,2009,SK,Saskatchewan,Saskatchewan,November,Novembre,0.2,a,0.2,a
2009,2009,SK,Saskatchewan,Saskatchewan,April,Avril,399.39,a,399.39,a
2009,2009,SK,Saskatchewan,Saskatchewan,May,Mai,5340.53,a,5340.53,a
2009,2009,SK,Saskatchewan,Saskatchewan,June,Juin,31392.92,a,31392.92,a
2009,2009,SK,Saskatchewan,Saskatchewan,July,Juillet,391.3,a,391.3,a
2009,2009,SK,Saskatchewan,Saskatchewan,August,Ao˚t,9.83,a,9.83,a
2009,2009,SK,Saskatchewan,Saskatchewan,September,Septembre,25.2,a,25.2,a
2010,2010,SK,Saskatchewan,Saskatchewan,October,Octobre,0.02,a,0.02,a
2010,2010,SK,Saskatchewan,Saskatchewan,April,Avril,1805.36,a,1805.36,a
2010,2010,SK,Saskatchewan,Saskatchewan,May,Mai,16556.86,a,16556.86,a
2010,2010,SK,Saskatchewan,Saskatchewan,June,Juin,1341275.7,a,1341275.7,a
2010,2010,SK,Saskatchewan,Saskatchewan,July,Juillet,338638.72,a,338638.72,a
2010,2010,SK,Saskatchewan,Saskatchewan,August,Ao˚t,36530.52,a,36530.52,a
2011,2011,SK,Saskatchewan,Saskatchewan,October,Octobre,16.07,a,16.07,a
2011,2011,SK,Saskatchewan,Saskatchewan,November,Novembre,0.1,a,0.1,a
2011,2011,SK,Saskatchewan,Saskatchewan,April,Avril,107.15,a,107.15,a
2011,2011,SK,Saskatchewan,Saskatchewan,May,Mai,25756.99,a,25756.99,a
2011,2011,SK,Saskatchewan,Saskatchewan,June,Juin,272089.88,a,272089.88,a
2011,2011,SK,Saskatchewan,Saskatchewan,July,Juillet,18288,a,18288,a
2011,2011,SK,Saskatchewan,Saskatchewan,August,Ao˚t,32.89,a,32.89,a
2011,2011,SK,Saskatchewan,Saskatchewan,September,Septembre,27428.91,a,27428.91,a
2012,2012,SK,Saskatchewan,Saskatchewan,October,Octobre,1,a,1,a
2012,2012,SK,Saskatchewan,Saskatchewan,November,Novembre,0.2,a,0.2,a
2012,2012,SK,Saskatchewan,Saskatchewan,April,Avril,471.9,a,471.9,a
2012,2012,SK,Saskatchewan,Saskatchewan,May,Mai,101471.2,a,101471.2,a
2012,2012,SK,Saskatchewan,Saskatchewan,June,Juin,4904,a,4904,a
2012,2012,SK,Saskatchewan,Saskatchewan,July,Juillet,117386.8,a,117386.8,a
2012,2012,SK,Saskatchewan,Saskatchewan,August,Ao˚t,3230.9,a,3230.9,a
2012,2012,SK,Saskatchewan,Saskatchewan,September,Septembre,45.5,a,45.5,a
2013,2013,SK,Saskatchewan,Saskatchewan,October,Octobre,0.4,a,0.4,a
2013,2013,SK,Saskatchewan,Saskatchewan,May,Mai,16383.6,a,16383.6,a
2013,2013,SK,Saskatchewan,Saskatchewan,June,Juin,19283.6,a,19283.6,a
2013,2013,SK,Saskatchewan,Saskatchewan,July,Juillet,277747.5,a,277747.5,a
2013,2013,SK,Saskatchewan,Saskatchewan,August,Ao˚t,48430,a,48430,a
2013,2013,SK,Saskatchewan,Saskatchewan,September,Septembre,1992,a,1992,a
2014,2014,SK,Saskatchewan,Saskatchewan,October,Octobre,0.4,a,0.4,a
2014,2014,SK,Saskatchewan,Saskatchewan,April,Avril,2,a,2,a
2014,2014,SK,Saskatchewan,Saskatchewan,May,Mai,15356.16,a,15356.16,a
2014,2014,SK,Saskatchewan,Saskatchewan,June,Juin,112072.6,a,112072.6,a
2014,2014,SK,Saskatchewan,Saskatchewan,July,Juillet,119892.2,a,119892.2,a
2014,2014,SK,Saskatchewan,Saskatchewan,August,Ao˚t,95321.82,a,95321.82,a
2014,2014,SK,Saskatchewan,Saskatchewan,September,Septembre,138.3,a,138.3,a
2015,2015,SK,Saskatchewan,Saskatchewan,October,Octobre,11658.10756,a,11658.10756,a
2015,2015,SK,Saskatchewan,Saskatchewan,November,Novembre,0.1,a,0.1,a
2015,2015,SK,Saskatchewan,Saskatchewan,March,Mars,0.1,a,0.1,a
2015,2015,SK,Saskatchewan,Saskatchewan,April,Avril,2013.942452,a,2013.942452,a
2015,2015,SK,Saskatchewan,Saskatchewan,May,Mai,291831.6047,a,291831.6047,a
2015,2015,SK,Saskatchewan,Saskatchewan,June,Juin,1318280.962,a,1318280.962,a
2015,2015,SK,Saskatchewan,Saskatchewan,July,Juillet,132677.1507,a,132677.1507,a
2015,2015,SK,Saskatchewan,Saskatchewan,August,Ao˚t,2266.78148,a,2266.78148,a
2015,2015,SK,Saskatchewan,Saskatchewan,September,Septembre,4.3,a,4.3,a
2016,2016,SK,Saskatchewan,Saskatchewan,April,Avril,1738.6,a,1738.6,a
2016,2016,SK,Saskatchewan,Saskatchewan,May,Mai,4640.7,a,4640.7,a
2016,2016,SK,Saskatchewan,Saskatchewan,June,Juin,228398.02,a,228398.02,a
2016,2016,SK,Saskatchewan,Saskatchewan,July,Juillet,19849.58,a,19849.58,a
2016,2016,SK,Saskatchewan,Saskatchewan,August,Ao˚t,136.7,a,136.7,a
2016,2016,SK,Saskatchewan,Saskatchewan,September,Septembre,0.8,a,0.8,a
2017,2017,SK,Saskatchewan,Saskatchewan,October,Octobre,255,a,255,a
2017,2017,SK,Saskatchewan,Saskatchewan,March,Mars,0.1,a,0.1,a
2017,2017,SK,Saskatchewan,Saskatchewan,April,Avril,13.2,a,13.2,a
2017,2017,SK,Saskatchewan,Saskatchewan,May,Mai,256.1,a,256.1,a
2017,2017,SK,Saskatchewan,Saskatchewan,June,Juin,6.2,a,6.2,a
2017,2017,SK,Saskatchewan,Saskatchewan,July,Juillet,39543.5,a,39543.5,a
2017,2017,SK,Saskatchewan,Saskatchewan,August,Ao˚t,358410.4,a,358410.4,a
2017,2017,SK,Saskatchewan,Saskatchewan,September,Septembre,513.2,a,513.2,a
2018,2018,SK,Saskatchewan,Saskatchewan,October,Octobre,41.5,a,41.5,a
2018,2018,SK,Saskatchewan,Saskatchewan,April,Avril,423,a,423,a
2018,2018,SK,Saskatchewan,Saskatchewan,May,Mai,64873.7,a,64873.7,a
2018,2018,SK,Saskatchewan,Saskatchewan,June,Juin,56316.5,a,56316.5,a
2018,2018,SK,Saskatchewan,Saskatchewan,July,Juillet,2906.2,a,2906.2,a
2018,2018,SK,Saskatchewan,Saskatchewan,August,Ao˚t,31125.9,a,31125.9,a
2018,2018,SK,Saskatchewan,Saskatchewan,September,Septembre,10,a,10,a
2019,2019,SK,Saskatchewan,Saskatchewan,January,Janvier,0,a,0,a
2019,2019,SK,Saskatchewan,Saskatchewan,October,Octobre,0.3,a,0.3,a
2019,2019,SK,Saskatchewan,Saskatchewan,November,Novembre,0.1,a,0.1,a
2019,2019,SK,Saskatchewan,Saskatchewan,December,DÈcembre,0.1,a,0.1,a
2019,2019,SK,Saskatchewan,Saskatchewan,April,Avril,298,a,298,a
2019,2019,SK,Saskatchewan,Saskatchewan,May,Mai,1096.3,a,1096.3,a
2019,2019,SK,Saskatchewan,Saskatchewan,June,Juin,1822.1,a,1822.1,a
2019,2019,SK,Saskatchewan,Saskatchewan,July,Juillet,44928.4,a,44928.4,a
2019,2019,SK,Saskatchewan,Saskatchewan,August,Ao˚t,8.1,a,8.1,a
2019,2019,SK,Saskatchewan,Saskatchewan,September,Septembre,0.2,a,0.2,a
1990,1990,YT,Yukon,Yukon,October,Octobre,0.52,a,0.52,a
1990,1990,YT,Yukon,Yukon,April,Avril,0.38,a,0.38,a
1990,1990,YT,Yukon,Yukon,May,Mai,4105.99,a,4105.99,a
1990,1990,YT,Yukon,Yukon,June,Juin,145.12,a,145.12,a
1990,1990,YT,Yukon,Yukon,July,Juillet,177619.77,a,177619.77,a
1990,1990,YT,Yukon,Yukon,August,Ao˚t,931.61,a,931.61,a
1990,1990,YT,Yukon,Yukon,September,Septembre,88.53,a,88.53,a
1991,1991,YT,Yukon,Yukon,April,Avril,6.23,a,6.23,a
1991,1991,YT,Yukon,Yukon,May,Mai,105.9,a,105.9,a
1991,1991,YT,Yukon,Yukon,June,Juin,110310.6,a,110310.6,a
1991,1991,YT,Yukon,Yukon,July,Juillet,9630.36,a,9630.36,a
1991,1991,YT,Yukon,Yukon,August,Ao˚t,217.73,a,217.73,a
1992,1992,YT,Yukon,Yukon,May,Mai,8.65,a,8.65,a
1992,1992,YT,Yukon,Yukon,June,Juin,32567.55,a,32567.55,a
1992,1992,YT,Yukon,Yukon,July,Juillet,5162.91,a,5162.91,a
1992,1992,YT,Yukon,Yukon,August,Ao˚t,75.96,a,75.96,a
1993,1993,YT,Yukon,Yukon,October,Octobre,0.01,a,0.01,a
1993,1993,YT,Yukon,Yukon,April,Avril,0.01,a,0.01,a
1993,1993,YT,Yukon,Yukon,May,Mai,16.87,a,16.87,a
1993,1993,YT,Yukon,Yukon,June,Juin,36330.64,a,36330.64,a
1993,1993,YT,Yukon,Yukon,July,Juillet,17759.7,a,17759.7,a
1993,1993,YT,Yukon,Yukon,August,Ao˚t,60954.4,a,60954.4,a
1993,1993,YT,Yukon,Yukon,September,Septembre,42.68,a,42.68,a
1994,1994,YT,Yukon,Yukon,April,Avril,0.12,a,0.12,a
1994,1994,YT,Yukon,Yukon,May,Mai,3.91,a,3.91,a
1994,1994,YT,Yukon,Yukon,June,Juin,74562.58,a,74562.58,a
1994,1994,YT,Yukon,Yukon,July,Juillet,254867.5,a,254867.5,a
1994,1994,YT,Yukon,Yukon,August,Ao˚t,92276.26,a,92276.26,a
1994,1994,YT,Yukon,Yukon,September,Septembre,0.02,a,0.02,a
1995,1995,YT,Yukon,Yukon,Unspecified,IndÈterminÈ,502.5,a,502.5,a
1995,1995,YT,Yukon,Yukon,November,Novembre,0.01,a,0.01,a
1995,1995,YT,Yukon,Yukon,March,Mars,2,a,2,a
1995,1995,YT,Yukon,Yukon,April,Avril,317.78,a,317.78,a
1995,1995,YT,Yukon,Yukon,May,Mai,1097.17,a,1097.17,a
1995,1995,YT,Yukon,Yukon,June,Juin,252762.53,a,252762.53,a
1995,1995,YT,Yukon,Yukon,July,Juillet,7199.26,a,7199.26,a
1995,1995,YT,Yukon,Yukon,August,Ao˚t,0.39,a,0.39,a
1995,1995,YT,Yukon,Yukon,September,Septembre,0.6,a,0.6,a
1996,1996,YT,Yukon,Yukon,March,Mars,0.02,a,0.02,a
1996,1996,YT,Yukon,Yukon,April,Avril,0.03,a,0.03,a
1996,1996,YT,Yukon,Yukon,May,Mai,8.13,a,8.13,a
